movie_id,title,tags
10586,The Ghost and the Darkness,robert beaumont behind schedul railroad africa enlist note engin henri patterson right ship beaumont expect result everyth seem great until discov mutil corps project foreman seemingli kill lion after sever attack patterson call fame hunter charl remington final match bloodthirsti lion adventur africa lion bridg basedontruestori kenya animalattack lionattack coloni swahili michaeldougla valkilm tomwilkinson stephenhopkin
116149,Paddington,young peruvian passion thing british travel london search home find himself alon paddington station begin realiz imagin until meet kindli brown famili label around pleas after bear thank you offer temporari haven look though chang until rarest bear catch museum taxidermist famili comedi england trainstat basedonnovel bear anthropomorph talkingtoanim childrensbook nicolekidman petercapaldi benwhishaw
80035,The Watch,everyday suburban togeth excus escap their humdrum live night week accident discov their becom overrun alien pose ordinari suburbanit choic their neighborhood world total extermin comedi usa steril castrat marriag friendship alien suburb alieninvas death teenagedaught neighborhoodwatch creepyneighbor benstil vincevaughn jonahhil
10632,The Hunted,wilder british columbia hunter track vicious murder aaron hallum former special oper instructor bonham approach ask apprehend hallum former student gone rogu after suffer sever battl stress kosovo drama action thriller crime hunter fbi knife balkanwar wood psychopathickil slaughter survivalist maniac specialforc killingspre combat exsoldi darkpast manhunt goryviol tommyleejon beniciodeltoro connienielsen
12117,Instinct,ethan powel anthropologist africa studi year found kill hospit good charact psychiatrist want tri powel speak again mayb stand judgment trial releas prison mental case along help mental patient be abus neglect process learn thing about himself life anthoni hopkin charact powel drama mysteri thriller prison gorilla research instinct murder psychologist anthonyhopkin cubagoodingjr. donaldsutherland
1792,Stuck on You,"martha vineyard mass conjoin twin greg kinnear tenor matt damon their handicap be fastest grill cook town while outgo hope becom famou actor prefer spotlight fade hollywood actress cher decid ""honey beaze"" cancel hire brotherli appendag costar their addit surprisingli achiev opposit comedi sex dancer martialart cook stripper love bulli hollywood twin flashback freak actor anxieti conjoin siames mattdamon gregkinnear evamend"
13260,Semi-Pro,jacki owner promot coach player flint michigan tropic american basketbal associ aba befor collaps nation basketbal associ nba plan merg team season team worst team fold tropic worst leagu jacki ralli start win problem jacki realli coach basketbal player think oblivion leav citi jacki inspir fourth place playoff comedi sport basketbal flintmichigan nba merger trade garbagecan canon ramp championship deadpar willferrel mauratierney woodyharrelson
72197,The Pirates! In an Adventure with Scientists!,luxuriantli beard pirat captain boundlessli enthusiast somewhat lessthansuccess terror sea ragtag side seemingli blind imposs stack against captain dream: bitter rival black bellami cutlass covet pirat award quest take hero shore exot blood island foggi street victorian london along battl diabol queen haplessli smitten young scientist never sight pirat love best: adventure! anim adventur famili comedi rivalri stopmot pirat aftercreditssting duringcreditssting hughgrant brendangleeson jeremypiven
3580,Changeling,christin collin overjoy kidnap brought home christin suspect return isnt child polic captain commit asylum crime drama mysteri corrupt mother nuditi minist power public govern polic reunion murder conspiraci losangel miss motherlov critic angelinajoli jeffreydonovan johnmalkovich clinteastwood
12123,Chain Reaction,research green altern energi project frame murder treason action drama sciencefict thriller fbi hydrogenbomb secretlab energysuppli conspiraci aftercreditssting keanureev morganfreeman rachelweisz
9566,The Fan,francisco giant centerfield bobbi rayburn million their world seri happier support renard rayburn becom mire worst slump career obsess renard decid noth regain former glori murder drama mysteri thriller sport luck sanfranciscogi childcustodi baseballpitch baseballfan psychoticfan sportsag drivingrang steamroom robertdeniro wesleysnip ellenbarkin
9833,The Phantom of the Opera,deform sinc birth bitter known phantom live sewer underneath pari opera hous fall obscur choru singer christin privat tutor while terror opera hous demand christin given role thing wors christin meet childhood acquaint raoul thriller drama romanc danc obsess auction wheelchair rose productplac music remak tragicvillain blackandwhit rooftop heroin disfiguredfac basedonstagemus theater disfigurementmask breakingmirror operasing 1910 gerardbutl emmyrossum patrickwilson
4517,Elizabeth: The Golden Age,queen elizabeth reign threaten ruthless famili betray spain invad armi shrewd advis safeguard live peopl drama histori romanc england assassin spain virgin coloni govern queenelizabethi religiouswar tudor execut middleag catholic seabattl palaceintrigu cateblanchett cliveowen geoffreyrush
8202,Æon Flux,year futur diseas wipe major world popul except wall citi bregna rule congress scientist flux oper underground monican rebellion mission govern leader uncov world secret action sciencefict martialart dystopia surreal basedoncartoon shootout espionag infertil cyberpunk extremeviol sabotag oneagainstmani womandirector handtohandcombat actionheroin humanclon 25thcenturi charlizetheron martoncsoka jonnyleemil
16072,Gods and Generals,"center mostli around person profession thoma ""stonewall"" jackson brilliant eccentr confeder gener outbreak american civil until halfway point jackson kill accident soldier dure greatest victori drama histori war war battl unionsoldi confederatesoldi americancivilwar secess stephenlang jeffdaniel robertduval"
34314,Turbulence,flight transport danger convict murder weaver manag break caus complet chao throughout plane variou peopl board victim weaver ultim flight attend halloran aircraft crash onground support traffic control while halloran struggl pilot plane weaver continu terror surviv member crew action thriller crime stewardess airplan shootout airmarsh christma turbul rayliotta laurenholli brendangleeson
19724,Imagine That,financi execut cant career downspir invit daughter imaginari world where solut problem await comedi eddiemurphi thomashadenchurch yarashahidi
145220,Muppets Most Wanted,while grand world tour muppet themselv wrap european jewelheist caper head kermit lookalik dastardli sidekick comedi adventur crime famili music themuppet rickygervai tyburrel tinafey
14623,Thunderbirds,danger mission bread butter thunderbird hightech secret forc employ govern traci bill paxton thunderbird their game their nemesi kingsley land their island attempt use team rescu vehicl hell discov thunderbird wont down action adventur comedi famili fantasi sciencefict secretorgan basedontvseri goldengatebridg locker oilrig teenagehero soakedcloth thunderbird bradycorbet sorenfulton deboraweston
42297,Burlesque,burlesqu loung behind tess retir dancer owner venu struggl age theater aliv face kind financi artist challeng loung troup member becom increasingli distract person problem threat come wealthi businessman quest tess fortun seem abandon altogeth meanwhil smalltown iowa about chang dramat hire waitress loung escap hollow quickli fall burlesqu back newfound friend amongst theater crew manag fulfil dream be stage herself thing dramat though ali voic make becom attract revu drama romanc music losangel burlesqu burlesquedanc cher christinaaguilera ericdan
2841,A Very Long Engagement,"1919 mathild year year earlier fiancé manech front somm million other ""kill field battle"" written black white offici notic mathild refus believ manech die would know hang intuit tightli would thread link lover former sergeant tell manech man trench name bingo crepescul compani other condemn selfinflict wound ahead obstacl mathild frighten anyth possibl someon will challeng fate drama pari prostitut lossoflov amnesia bodilydisabledperson worldwari wheelchair brittani lighthous verdun lighthousekeep teenagecrush disappear soldier illegalprostitut privatedetect missingperson polio trench audreytaut gaspardulliel dominiquepinon jean-pierrejeunet"
802,Lolita,humbert humbert middleag british novelist appal attract vulgar american cultur come board hous charlott haze becom obsess lolita woman teenag daughter drama romanc sexualobsess hotel depress lossofmoth smalltown flirt midlifecrisi erotic youngster lolita motel diari seduct forbiddenlov professorforliteratur provoc fascin onesidedlov widow adoptivefath lossofhusband summercamp secretlov jamesmason suelyon shelleywint stanleykubrick
